,,,,,,,,,,,,,
255,255,255,255,3,38,255,255,89,106,0,43,52,56
255,255,255,255,181,148,255,255,208,124,0,121,122,146
255,255,255,255,176,152,255,255,211,139,0,117,120,149
255,255,255,244,233,161,255,255,182,119,0,106,111,152
255,255,255,205,254,156,255,255,187,98,0,69,66,155
255,255,255,163,255,175,255,255,180,91,0,49,34,157
255,255,255,76,251,167,255,234,205,90,2,90,37,159
255,255,255,57,253,160,255,215,205,102,5,136,36,161
255,246,255,58,255,128,255,192,197,117,0,64,37,162
255,164,255,56,251,146,255,190,188,110,0,101,37,164
255,165,255,58,239,134,255,202,156,90,0,124,36,165
255,240,255,40,252,180,255,219,176,95,5,118,34,167
255,218,255,88,254,187,255,239,166,107,36,120,33,169
255,202,255,226,238,187,255,255,155,109,65,145,33,172
255,196,255,216,242,194,255,255,163,108,81,154,33,174
255,200,255,205,246,200,255,255,157,106,105,146,33,154
255,204,255,195,245,193,255,241,159,108,135,134,30,113
246,204,255,198,244,127,255,219,162,107,204,122,61,103
224,201,255,199,244,51,255,236,125,107,150,114,134,101
229,198,255,196,247,120,255,236,124,107,52,114,100,99
157,189,255,206,232,170,255,226,137,106,63,107,119,76
106,198,255,216,59,148,255,226,121,104,110,83,78,55
194,191,255,160,11,78,255,225,134,108,143,84,60,50
84,140,255,53,10,69,255,221,125,113,157,79,69,53
119,36,255,59,6,82,255,223,115,114,126,70,63,55
255,146,255,53,3,60,255,212,117,113,102,54,65,60
255,81,255,60,3,75,255,246,101,111,42,47,57,62
255,179,255,216,4,38,255,255,92,107,13,43,45,64
255,255,255,255,5,37,255,255,91,107,0,39,63,66
255,255,255,255,214,147,255,255,209,102,0,114,124,151
255,255,255,255,200,142,255,255,211,112,0,117,122,153
255,255,255,234,204,141,255,255,184,102,0,124,110,156
255,255,255,175,255,77,255,255,189,100,0,84,93,158
255,255,255,83,205,98,255,249,184,97,0,55,40,159
255,255,255,52,141,156,255,230,208,89,1,119,37,161
255,255,255,62,120,163,255,206,208,117,0,132,36,162
255,255,255,56,113,127,255,190,200,150,0,58,37,163
255,255,255,55,129,111,255,191,191,142,0,126,36,165
255,172,255,53,81,99,255,194,159,102,0,128,35,166
255,209,255,43,81,94,255,218,180,90,56,120,34,166
255,227,255,44,155,84,255,229,174,100,179,125,34,167
255,208,255,191,167,132,255,252,166,109,203,147,34,169
255,196,255,227,184,139,255,255,167,108,180,166,33,170
255,196,255,215,216,75,255,255,160,106,107,154,33,172
254,200,255,213,233,143,255,249,162,105,118,128,29,165
232,203,255,218,241,234,255,216,165,109,172,116,107,117
225,201,255,221,244,110,255,212,136,108,39,116,129,70
232,196,255,228,251,183,255,237,138,105,106,85,99,57
160,184,255,225,114,210,255,231,142,107,189,67,85,59
100,195,255,216,7,170,255,224,126,110,169,62,65,59
196,191,255,209,11,112,255,225,137,116,199,62,88,56
93,169,255,81,9,115,255,224,126,111,148,63,80,55
89,40,255,47,8,117,255,219,114,109,197,65,73,57
254,129,255,43,5,102,255,217,118,113,124,56,71,59
255,91,255,42,3,96,255,244,101,112,29,59,70,64
255,170,255,138,4,38,255,255,93,111,0,56,90,65
255,255,255,255,4,39,255,255,95,108,0,54,102,63
255,255,255,255,196,140,251,255,210,103,0,105,128,157
255,255,255,255,193,74,240,255,213,100,0,125,117,158
255,255,255,208,206,104,242,255,182,102,0,140,116,159
255,255,255,117,187,103,243,255,194,109,0,91,120,160
255,255,255,58,83,79,243,243,186,105,0,55,74,162
255,255,255,60,73,149,247,232,210,94,1,129,35,164
255,255,255,66,65,168,249,211,211,107,0,111,37,165
255,255,255,59,66,155,249,174,203,140,0,67,37,165
255,254,255,54,79,87,249,97,193,145,1,146,36,166
255,198,255,50,28,96,250,186,156,113,83,124,35,166
255,219,255,50,50,93,250,212,183,96,190,119,34,168
255,229,255,39,55,109,250,234,178,100,165,128,34,167
255,210,255,136,92,115,251,245,175,108,111,148,33,168
255,197,255,228,121,94,251,255,162,108,159,162,34,169
255,194,255,222,126,70,249,255,161,105,172,137,33,167
242,194,255,221,144,77,251,255,167,107,185,118,36,172
224,188,255,131,179,238,252,250,166,109,186,118,141,105
227,188,255,92,198,217,252,218,122,108,85,75,130,59
230,188,255,117,125,162,252,222,130,109,82,49,98,64
153,183,255,197,9,169,251,232,144,111,211,53,104,62
108,198,255,226,8,180,253,225,128,118,94,60,92,60
200,192,255,222,7,175,253,224,140,112,129,69,92,59
94,201,255,156,6,159,254,224,128,97,16,69,68,56
73,180,255,46,5,143,254,217,118,94,48,64,74,52
247,196,255,51,4,77,255,219,120,87,4,70,82,54
255,93,255,50,4,90,255,242,103,94,0,88,108,62
255,164,255,93,3,60,255,255,92,105,0,86,129,65
255,255,255,254,2,44,255,255,92,111,1,78,123,66
255,255,255,255,169,137,236,255,211,108,0,108,127,160
255,255,255,246,194,106,146,255,213,104,0,145,120,162
255,255,255,150,189,138,132,255,189,108,0,145,125,163
255,255,255,68,77,126,138,255,202,115,0,89,122,164
255,255,255,62,67,95,146,240,192,105,1,72,113,165
255,255,255,70,91,162,133,232,213,91,1,138,56,165
255,255,255,71,101,163,171,225,213,88,0,99,36,166
255,253,255,58,105,140,189,188,205,104,4,86,37,168
255,183,255,54,103,124,191,91,196,109,45,150,36,168
255,188,255,45,56,169,195,190,156,100,68,137,34,169
255,236,255,47,82,133,190,198,186,103,107,121,34,169
255,220,255,43,90,89,197,237,182,105,119,130,34,169
255,205,255,88,81,120,185,240,179,110,51,148,33,169
255,195,255,225,123,73,199,255,165,109,13,138,34,168
243,186,255,226,111,107,197,255,164,109,89,118,31,169
225,178,255,176,121,160,174,255,170,109,118,123,47,136
226,190,255,63,133,196,199,254,170,113,49,96,162,60
228,196,255,102,149,235,199,237,133,109,24,52,151,58
228,191,255,66,26,206,205,227,129,107,98,51,121,60
148,182,255,109,3,116,179,238,145,110,75,57,89,61
110,191,255,209,10,132,193,227,135,106,53,59,94,62
202,190,255,224,10,140,206,224,143,88,115,61,63,62
94,198,255,205,14,169,205,223,131,82,73,69,65,60
66,203,255,59,13,141,205,215,118,113,0,92,73,53
241,210,255,40,8,51,185,220,121,114,0,100,87,46
255,99,255,44,5,92,173,240,105,86,0,107,84,47
255,159,255,70,2,71,189,255,96,88,0,107,120,47
255,255,255,242,1,49,243,255,88,105,0,92,124,45
255,255,255,255,188,145,236,255,211,107,0,110,124,162
255,255,255,214,192,149,161,255,214,110,0,146,131,164
255,255,255,91,100,134,103,254,176,112,0,154,127,165
255,255,255,59,54,136,193,253,200,108,0,114,122,166
255,255,255,65,78,125,209,239,191,94,0,100,122,166
255,255,255,72,100,137,206,228,215,98,12,134,99,167
255,229,255,67,114,152,213,227,215,97,13,105,42,167
255,166,255,59,118,125,219,191,207,91,3,97,36,168
255,191,255,57,117,127,216,91,198,79,53,138,36,168
255,232,255,60,73,157,217,198,156,78,96,135,35,168
255,217,255,51,80,112,214,180,189,93,145,115,33,169
255,207,255,50,115,121,218,229,185,98,182,141,33,169
255,195,255,59,105,124,213,238,184,101,183,143,33,168
243,184,254,212,148,85,216,254,160,106,143,122,33,168
191,187,253,152,120,104,220,255,156,110,0,116,31,157
219,198,255,60,94,112,163,255,174,109,34,99,53,73
228,202,255,41,110,160,157,254,173,110,87,72,176,56
229,198,255,86,127,167,121,235,135,104,136,52,129,59
220,192,255,80,140,140,108,232,143,97,85,54,90,60
133,183,255,65,57,84,125,236,147,99,143,61,79,61
120,189,255,73,10,83,128,227,132,86,168,45,116,62
210,191,255,164,12,141,190,222,146,65,217,46,69,62
110,196,255,224,14,191,168,217,134,87,118,65,69,63
63,201,255,89,18,96,135,214,117,157,0,91,58,58
239,210,255,42,20,49,121,217,123,166,0,103,59,53
255,105,255,49,19,86,113,238,107,106,0,108,73,50
255,153,255,48,14,69,131,255,97,75,0,102,117,50
255,255,255,217,8,48,189,255,89,96,0,95,138,53
255,255,255,255,178,146,223,255,211,99,0,124,127,162
255,243,255,185,151,151,137,255,214,111,0,145,134,163
255,225,255,80,61,144,119,255,181,112,0,159,129,165
255,221,255,72,71,143,223,252,202,97,0,141,126,166
255,203,255,76,101,181,227,236,192,92,0,122,123,168
255,180,255,67,122,179,200,218,215,103,19,130,108,168
255,172,255,76,134,158,204,225,216,104,108,126,80,169
255,216,255,59,136,118,210,192,208,100,146,113,36,170
255,222,255,48,138,105,236,100,200,79,185,128,35,170
255,210,255,50,70,172,235,208,166,72,181,108,37,169
255,202,255,45,108,152,235,185,191,98,74,116,40,169
255,190,255,44,137,92,235,217,188,103,83,120,32,168
253,191,255,42,111,75,233,234,187,90,192,110,31,169
202,200,252,147,140,100,235,253,165,95,132,107,33,169
160,205,224,68,113,87,235,255,146,108,63,101,31,102
211,205,255,59,67,90,154,254,175,111,125,70,47,53
229,202,255,50,88,180,135,245,179,106,192,57,180,56
230,200,255,83,100,103,117,231,138,96,177,52,144,58
212,192,255,113,148,91,98,238,138,93,160,59,105,61
123,186,255,55,165,92,120,231,155,114,88,48,119,62
119,187,255,66,57,96,132,222,146,109,124,48,90,63
217,194,255,80,16,99,205,221,148,79,181,61,81,65
152,193,255,169,16,146,152,222,136,87,64,63,71,66
70,203,255,121,18,99,121,216,119,143,0,100,74,67
244,212,255,49,22,73,116,216,125,151,1,93,106,69
255,113,255,53,21,91,108,238,106,100,0,93,94,67
255,149,255,42,22,71,140,255,101,79,0,106,85,65
255,255,255,206,21,48,185,255,91,97,0,107,109,64
255,247,255,255,246,144,218,255,211,92,0,118,133,164
255,204,255,156,133,147,141,255,214,109,0,144,131,165
255,199,255,69,64,155,148,255,195,109,0,158,134,170
255,209,255,87,87,163,223,251,206,100,0,151,129,165
255,197,255,82,118,174,220,228,196,89,0,133,114,155
255,205,255,76,136,172,173,233,216,94,0,126,115,152
255,205,255,67,152,172,163,237,217,117,27,139,114,144
255,213,255,59,153,181,197,234,208,124,121,117,69,128
255,205,255,38,162,161,235,219,201,99,208,98,44,128
255,193,255,58,71,152,233,235,163,98,169,92,101,141
255,185,255,54,87,191,233,229,193,132,96,93,121,150
255,200,255,57,98,147,235,219,190,136,104,87,97,152
228,210,252,52,87,130,217,230,189,101,200,107,47,132
214,207,239,70,113,104,180,253,176,88,135,109,29,98
211,179,240,83,89,66,228,251,156,100,25,95,31,73
215,117,255,85,75,127,149,244,180,109,71,69,33,85
223,84,255,76,80,144,138,234,182,102,59,58,165,94
230,163,255,72,80,86,134,232,145,89,87,76,188,69
199,196,255,105,107,101,107,232,141,101,87,85,143,58
112,190,255,53,161,101,149,225,162,137,56,72,128,62
126,190,255,58,118,93,180,231,160,148,114,71,74,63
218,200,255,70,36,46,172,233,149,117,40,83,86,65
194,191,255,96,16,92,135,225,138,87,0,80,78,66
102,205,255,118,17,111,119,217,124,93,0,100,126,68
249,215,255,48,21,78,124,216,126,97,0,96,125,70
255,121,255,58,22,87,116,242,95,88,0,97,127,71
255,144,255,57,20,72,143,255,95,92,0,106,113,71
255,255,255,206,22,53,195,255,89,104,0,109,84,71
255,252,255,255,153,103,226,255,212,90,0,107,141,166
255,209,255,148,68,147,155,255,215,107,17,133,129,162
255,211,255,71,57,157,145,255,172,111,36,154,135,122
255,212,255,89,98,163,228,251,203,103,3,151,123,72
255,207,255,98,123,174,216,230,194,89,35,133,120,60
255,196,255,95,145,183,178,231,217,84,137,115,123,77
255,205,255,84,165,135,172,239,217,96,89,110,121,86
255,187,255,58,172,103,203,196,209,107,52,94,113,100
255,191,255,46,176,119,235,168,203,104,143,84,61,125
255,196,255,53,102,127,234,141,168,121,168,92,125,138
255,203,236,58,24,162,233,219,194,146,170,102,138,123
237,204,233,55,80,111,236,227,192,146,179,96,103,114
223,160,252,52,115,131,218,229,191,114,169,108,84,94
225,92,218,78,142,110,169,255,172,92,58,109,49,50
227,41,223,77,79,80,202,233,152,98,32,108,32,36
225,26,255,96,87,134,138,153,183,106,92,72,25,42
225,53,255,132,127,116,103,227,189,103,155,74,118,63
222,136,255,65,99,101,134,221,162,91,176,91,215,104
181,206,255,109,97,141,184,228,145,101,137,87,130,86
118,199,255,51,123,95,219,224,166,137,174,82,100,61
144,194,255,53,130,87,174,185,162,151,194,95,85,65
219,206,255,100,58,34,154,186,152,130,136,90,62,66
205,192,255,79,31,99,136,221,143,102,0,79,87,67
142,206,255,82,15,149,120,219,133,87,0,105,84,68
254,214,255,53,19,89,121,211,128,90,0,114,84,71
255,129,255,52,25,82,116,242,100,96,0,104,128,73
255,138,255,53,23,77,151,255,96,101,0,99,118,73
255,255,255,198,22,70,200,255,93,109,0,111,126,70
255,255,255,255,188,80,206,255,213,95,0,110,143,168
255,239,255,189,80,148,159,255,215,106,22,131,139,103
255,180,255,97,68,160,142,255,189,110,53,152,125,33
255,187,255,98,99,166,230,254,210,106,15,146,124,51
255,201,255,93,129,174,195,222,197,100,50,133,131,121
255,203,255,94,150,112,175,221,218,88,158,118,117,136
255,207,255,92,171,73,166,240,218,82,171,98,111,147
255,195,255,72,175,86,210,150,210,92,183,93,178,127
255,186,255,69,168,130,233,95,202,102,118,96,185,140
255,205,246,51,116,105,228,104,164,106,112,110,175,186
232,211,223,56,38,99,234,207,197,117,111,120,153,174
221,125,224,57,133,90,216,192,193,119,24,105,109,146
225,33,241,57,135,98,213,230,194,105,17,115,81,137
227,38,230,89,147,98,164,255,172,96,34,106,77,120
224,81,220,80,85,66,169,248,162,99,56,84,44,60
229,147,255,85,95,70,148,143,187,109,133,82,26,42
229,188,255,111,147,102,149,100,192,106,189,74,50,47
228,158,255,47,108,83,193,204,157,98,145,77,198,55
172,143,255,88,113,71,219,228,146,103,133,82,197,115
103,205,255,52,104,100,204,132,170,117,146,85,152,90
159,197,255,54,98,65,156,94,165,112,178,109,142,61
222,208,255,132,63,50,148,119,155,99,106,98,102,64
195,190,255,103,63,83,128,191,145,90,0,87,85,65
162,206,255,65,17,123,122,224,130,94,0,111,52,67
255,214,255,53,19,99,122,210,130,106,0,121,74,70
255,136,251,57,24,94,118,240,102,108,0,99,82,74
255,131,230,56,23,80,179,255,97,106,0,103,88,75
255,255,255,199,22,76,218,255,93,110,0,107,128,73
255,255,255,252,202,84,193,255,214,100,0,106,146,168
255,255,255,206,63,148,152,255,215,106,6,131,143,81
255,249,255,123,72,159,149,255,191,107,17,153,122,33
255,205,255,91,101,168,232,255,213,109,22,142,135,80
255,188,255,93,124,150,192,225,217,106,76,137,126,163
255,219,255,84,149,88,174,134,217,101,38,133,103,176
255,217,255,89,173,136,168,129,218,100,46,112,121,190
255,189,255,64,166,117,199,100,209,99,127,106,171,167
236,195,255,65,177,127,147,81,203,98,158,110,175,159
226,188,238,58,85,91,151,77,165,95,206,120,176,170
216,213,241,56,50,74,217,84,194,96,127,122,155,155
220,139,227,55,63,117,205,156,176,100,63,124,113,148
229,26,234,54,105,114,204,236,185,100,114,157,79,148
221,73,227,86,112,69,172,255,161,99,167,145,63,179
227,157,233,134,89,48,183,255,155,105,130,96,41,122
216,114,255,110,104,83,148,159,188,108,81,95,28,50
206,57,255,90,143,100,166,64,194,107,86,77,25,50
230,29,255,82,111,89,228,164,162,106,72,78,97,47
192,69,255,127,113,66,215,218,164,104,119,95,229,89
104,193,255,47,119,77,192,199,173,93,121,104,191,111
177,200,255,54,112,89,153,91,167,84,136,130,140,56
223,206,255,124,73,51,139,146,157,84,19,109,130,68
173,190,255,110,89,128,126,223,144,91,0,100,134,68
186,208,255,74,28,125,122,214,125,92,0,129,114,67
255,216,255,52,20,88,115,214,132,102,0,125,136,69
255,140,252,53,22,91,124,235,103,110,0,92,102,70
255,126,222,42,18,80,165,255,99,112,0,103,71,71
255,255,255,197,23,56,213,255,95,108,0,107,89,73
255,255,255,254,133,89,184,255,214,104,0,102,145,174
255,255,255,207,62,147,142,255,216,106,0,146,135,112
255,255,255,145,71,157,154,255,177,108,41,147,137,33
255,255,255,89,107,168,232,255,210,108,155,133,132,54
255,233,255,92,122,136,178,244,218,106,181,130,110,144
245,208,255,97,141,102,173,125,217,106,158,122,69,181
206,177,255,96,168,149,170,48,217,110,45,104,142,195
175,203,255,76,158,88,167,43,209,106,18,98,140,177
177,207,255,65,168,47,138,97,203,98,104,103,171,158
220,199,239,63,69,77,185,45,168,97,189,113,177,195
212,192,231,61,101,89,204,68,193,93,97,122,147,196
221,209,233,58,109,109,207,203,172,103,144,134,122,176
223,93,233,57,98,112,198,234,181,110,180,175,94,179
221,32,223,79,127,82,191,255,157,110,225,153,70,176
218,35,236,106,100,73,178,255,165,109,107,111,47,101
178,41,255,118,91,116,151,231,190,108,175,103,26,55
167,95,255,91,116,98,191,100,196,106,208,110,29,64
214,160,255,46,98,93,215,158,161,105,165,97,27,77
222,185,255,55,109,90,179,228,152,99,149,118,115,106
158,195,255,41,150,83,168,242,174,81,186,114,228,69
198,204,255,61,132,105,156,147,170,82,180,138,188,63
221,210,255,114,82,47,146,139,159,111,81,127,132,63
152,189,255,114,118,94,124,137,148,132,0,110,108,65
216,206,255,73,56,120,122,217,132,100,0,133,136,66
255,220,255,56,20,95,100,216,132,87,0,138,143,67
255,143,254,56,15,99,126,228,107,103,0,114,114,68
255,124,225,44,16,82,151,255,97,108,0,99,141,68
255,255,255,200,18,53,216,255,87,107,0,104,75,67
255,255,255,255,198,87,177,255,215,105,0,97,138,174
255,255,255,208,74,147,137,255,216,107,20,148,139,166
255,255,255,144,78,157,157,255,175,108,109,171,144,108
255,255,255,96,106,169,226,255,209,108,136,151,134,83
250,254,255,90,117,157,181,248,218,109,170,118,122,109
208,227,255,86,132,102,170,162,217,109,138,97,84,147
149,211,255,85,156,117,171,61,217,106,17,79,89,155
133,223,255,60,150,67,190,78,209,100,26,79,132,157
197,191,255,59,147,50,126,200,199,97,135,83,157,162
218,205,246,61,68,54,164,63,160,99,118,96,158,189
213,204,221,68,95,72,220,144,193,89,116,105,138,195
210,191,225,55,141,66,209,211,171,87,210,115,134,184
221,205,238,57,121,95,199,228,180,100,213,136,117,176
221,89,227,71,144,70,205,255,157,110,166,122,92,150
187,25,223,98,105,56,176,255,160,111,79,83,51,139
165,108,255,127,70,110,143,255,190,108,48,105,20,117
172,148,255,98,92,144,181,165,196,101,55,85,28,72
214,97,255,78,93,74,204,86,161,103,64,80,30,69
218,43,255,134,121,83,163,212,153,108,123,105,25,59
218,123,255,49,168,115,170,220,176,97,193,100,83,60
215,214,255,105,116,102,178,138,171,99,206,137,197,60
212,212,255,153,92,57,140,78,161,144,78,114,209,59
144,190,255,112,109,137,113,179,151,164,0,101,148,62
247,202,255,71,76,131,111,235,134,123,3,124,132,66
255,222,255,45,26,108,99,218,133,90,0,114,118,68
255,142,254,53,22,97,135,222,105,100,0,103,99,69
255,121,233,50,21,77,150,255,98,111,1,106,128,70
255,255,255,210,25,55,229,255,88,108,1,104,102,71
255,255,255,254,177,87,173,255,216,107,0,119,140,175
255,255,255,215,69,122,144,255,216,107,4,143,143,176
255,255,255,149,76,116,165,255,191,109,11,162,140,179
255,255,255,98,103,126,197,255,212,108,23,156,140,180
232,255,255,93,113,167,169,249,217,106,27,129,129,178
210,255,255,89,122,118,165,178,216,110,63,108,113,176
194,248,255,87,138,85,170,62,216,102,133,102,84,175
135,206,255,66,144,95,224,70,208,90,154,78,108,176
214,205,255,67,135,81,219,131,199,99,116,68,114,178
192,226,255,63,81,61,221,77,162,123,150,70,101,177
221,191,236,67,97,78,235,117,192,118,162,77,134,176
221,203,233,54,140,97,212,204,172,95,143,87,145,174
220,196,250,57,121,85,176,228,179,88,79,107,121,173
193,209,218,88,161,64,190,255,155,100,3,72,92,174
172,127,225,132,109,55,168,255,162,108,60,68,51,173
165,62,255,125,62,114,145,255,192,107,120,94,42,168
182,45,255,99,91,115,185,215,197,98,152,69,24,92
202,64,255,60,108,66,208,97,157,107,158,77,29,46
149,109,255,111,160,98,171,151,149,126,192,94,30,52
208,181,255,42,154,112,169,226,178,126,180,100,25,54
217,209,255,109,96,104,176,214,173,109,128,108,37,55
189,210,255,168,95,45,145,224,162,122,88,97,100,56
171,192,255,118,84,93,116,236,151,137,65,100,166,57
255,198,255,75,62,132,126,230,131,114,14,116,186,61
255,222,255,47,23,130,168,220,136,94,0,107,187,65
255,137,255,50,29,107,151,219,105,103,0,90,186,70
255,124,255,60,28,80,179,255,98,113,0,83,183,73
255,255,255,223,30,56,240,255,91,112,0,92,179,72
255,255,255,254,182,132,169,255,217,108,0,130,143,177
255,255,255,223,98,94,138,255,218,108,18,145,143,178
255,255,255,136,67,84,168,255,182,107,58,150,139,179
255,255,255,84,96,94,239,255,212,110,5,122,140,181
228,255,255,65,109,132,188,247,217,107,23,111,137,181
217,255,255,62,113,176,163,192,215,108,134,128,118,180
204,255,255,72,122,133,181,79,216,99,182,130,116,180
143,245,255,57,129,117,220,49,207,87,138,114,76,180
174,217,255,52,120,98,237,105,201,106,173,82,49,179
206,185,255,55,59,77,235,81,165,150,118,77,18,180
215,195,255,60,96,70,233,121,190,159,48,71,52,179
222,214,255,51,108,76,237,212,169,129,70,75,106,177
206,202,252,49,99,76,191,235,177,96,46,93,77,177
170,193,235,88,160,77,183,255,155,93,21,83,49,176
169,218,227,128,123,68,162,255,161,105,66,100,39,173
164,209,255,125,95,152,135,255,192,105,102,68,33,171
197,200,255,117,118,112,175,252,197,96,140,54,24,160
171,211,255,67,135,57,178,110,168,103,112,71,26,69
112,219,255,119,145,48,187,121,150,121,82,79,29,44
196,217,255,42,119,94,173,224,178,125,61,84,30,51
218,208,255,75,90,102,176,232,174,107,121,98,30,51
154,213,255,112,85,80,182,234,163,98,124,73,24,51
223,193,255,108,74,113,175,234,152,98,156,79,26,53
